"type";"nano"
"Normal";2437000
"Normal";2549000
"Normal";2862000
"Normal";2349000
"Normal";2424000
"Normal";2347000
"Normal";2437000
"Normal";2591000
"Normal";2517000
"Normal";2684000
"Normal";2671000
"Normal";2763000
"Normal";2824000
"Normal";2396000
"Normal";2540000
"Normal";2333000
"Normal";2571000
"Normal";2472000
"Normal";2468000
"Normal";2448000
"Normal";2837000
"Normal";2717000
"Normal";2850000
"Normal";2563000
"Normal";2402000
"Normal";2516000
"Normal";2501000
"Normal";2412000
"Normal";2448000
"Normal";2429000
"Normal";2421000
"Normal";2362000
"Normal";2415000
"Normal";2409000
"Normal";2422000
"Normal";2386000
"Normal";2507000
"Normal";2570000
"Normal";2561000
"Normal";2699000
"Normal";2377000
"Normal";2384000
"Normal";2422000
"Normal";2558000
"Normal";2690000
"Normal";2441000
"Normal";2402000
"Normal";2510000
"Normal";2484000
"Normal";2357000
"Normal";2888000
"Normal";2392000
"Normal";2503000
"Normal";3501000
"Normal";2378000
"Normal";2488000
"Normal";2840000
"Normal";2540000
"Normal";2445000
"Normal";2557000
"Normal";2402000
"Normal";2495000
"Normal";2389000
"Normal";2498000
"Normal";2469000
"Normal";2468000
"Normal";2478000
"Normal";2753000
"Normal";2372000
"Normal";2449000
"Normal";2443000
"Normal";2395000
"Normal";2490000
"Normal";2413000
"Normal";2554000
"Normal";2436000
"Normal";2926000
"Normal";2550000
"Normal";2801000
"Normal";2393000
"Normal";2556000
"Normal";2502000
"Normal";2367000
"Normal";2433000
"Normal";2391000
"Normal";3088000
"Normal";2414000
"Normal";2503000
"Normal";2507000
"Normal";2386000
"Normal";2495000
"Normal";2410000
"Normal";2573000
"Normal";2389000
"Normal";2680000
"Normal";2441000
"Normal";2478000
"Normal";2971000
"Normal";2362000
"Normal";2388000
"Normal";2434000
"Normal";4132000
"Normal";2356000
"Normal";2478000
"Normal";2396000
"Normal";3436000
"Normal";2571000
"Normal";2599000
"Normal";2690000
"Normal";2892000
"Normal";3384000
"Normal";3031000
"Normal";3020000
"Normal";5655000
"Normal";2395000
"Normal";2766000
"Normal";2462000
"Normal";2961000
"Normal";2541000
"Normal";2400000
"Normal";2438000
"Normal";2399000
"Normal";2574000
"Normal";2509000
"Normal";3211000
"Normal";2382000
"Normal";2544000
"Normal";2712000
"Normal";2455000
"Normal";2912000
"Normal";2599000
"Normal";2441000
"Normal";2380000
"Normal";2407000
"Normal";2387000
"Normal";2424000
"Normal";2455000
"Normal";2421000
"Normal";2387000
"Normal";2551000
"Normal";3646000
"Normal";2393000
"Normal";2495000
"Normal";2631000
"Normal";2578000
"Normal";2395000
"Normal";2410000
"Normal";2722000
"Normal";2444000
"Normal";2719000
"Normal";2410000
"Normal";2405000
"Normal";4314000
"Normal";2396000
"Normal";2484000
"Normal";2836000
"Normal";2457000
"Normal";2481000
"Normal";2550000
"Normal";2536000
"Normal";2754000
"Normal";2598000
"Normal";2683000
"Normal";2445000
"Normal";3530000
"Normal";2396000
"Normal";2546000
"Normal";2411000
"Normal";2383000
"Normal";2598000
"Normal";2958000
"Normal";2492000
"Normal";2367000
"Normal";2417000
"Normal";2542000
"Normal";2487000
"Normal";2485000
"Normal";2839000
"Normal";2444000
"Normal";2415000
"Normal";2404000
"Normal";2837000
"Normal";2774000
"Normal";2566000
"Normal";2428000
"Normal";2942000
"Normal";2360000
"Normal";2413000
"Normal";2553000
"Normal";2381000
"Normal";2429000
"Normal";2506000
"Normal";3353000
"Normal";2619000
"Normal";2414000
"Normal";3370000
"Normal";2397000
"Normal";2607000
"Normal";2434000
"Normal";2449000
"Normal";2679000
"Normal";2569000
"Normal";2404000
"Normal";2931000
"Normal";2413000
"Normal";2420000
"Normal";2475000
"Normal";2519000
"Normal";2419000
"Normal";2537000
"Normal";3361000
"Normal";2670000
"Normal";2691000
"Normal";2350000
"Normal";2367000
"Normal";3531000
"Normal";2444000
"Normal";2713000
"Normal";2570000
"Normal";2432000
"Normal";2420000
"Normal";2559000
"Normal";2443000
"Normal";2443000
"Normal";2388000
"Normal";2585000
"Normal";2686000
"Normal";3196000
"Normal";2719000
"Normal";2375000
"Normal";2423000
"Normal";2409000
"Normal";2407000
"Normal";2544000
"Normal";2600000
"Normal";2558000
"Normal";2565000
"Normal";2430000
"Normal";2410000
"Normal";2622000
"Normal";2470000
"Normal";2723000
"Normal";2453000
"Normal";2460000
"Normal";2541000
"Normal";2486000
"Normal";2398000
"Normal";2986000
"Normal";2432000
"Normal";2420000
"Normal";2715000
"Normal";2495000
"Normal";5067000
"Normal";2388000
"Normal";2397000
"Normal";2509000
"Normal";2810000
"Normal";2441000
"Normal";2418000
"Normal";2896000
"Normal";2410000
"Normal";2385000
"Normal";2513000
"Normal";2387000
"Normal";2580000
"Normal";2408000
"Normal";2589000
"Normal";2492000
"Normal";3031000
"Normal";2485000
"Normal";2420000
"Normal";2524000
"Normal";2410000
"Normal";2630000
"Normal";2383000
"Normal";2435000
"Normal";3600000
"Normal";2396000
"Normal";2639000
"Normal";2640000
"Normal";3258000
"Normal";2807000
"Normal";2527000
"Normal";2525000
"Normal";2410000
"Normal";3217000
"Normal";2938000
"Normal";2427000
"Normal";2860000
"Normal";2532000
"Normal";3668000
"Normal";2441000
"Normal";3242000
"Normal";3059000
"Normal";2720000
"Normal";2713000
"Normal";2936000
"Normal";2385000
"Normal";2568000
"Normal";2376000
"Normal";2585000
"Normal";2533000
"Normal";2647000
"Normal";2430000
"Normal";2421000
"Normal";2392000
"Normal";2939000
"Normal";2473000
"Normal";2455000
"Normal";2560000
"Normal";3161000
"Normal";2711000
"Normal";2723000
"Normal";2400000
"Normal";2578000
"Normal";2393000
"Normal";2569000
"Normal";2437000
"Normal";2474000
"Normal";2361000
"Normal";2343000
"Normal";2551000
"Normal";7418000
"Normal";2517000
"Normal";2481000
"Normal";2375000
"Normal";2552000
"Normal";2511000
"Normal";2463000
"Normal";2610000
"Normal";2819000
"Normal";4024000
"Normal";2553000
"Normal";2426000
"Normal";2354000
"Normal";3157000
"Normal";2834000
"Normal";2631000
"Normal";2420000
"Normal";2581000
"Normal";2620000
"Normal";2565000
"Normal";2536000
"Normal";2503000
"Normal";2610000
"Normal";2722000
"Normal";2547000
"Normal";2760000
"Normal";3048000
"Normal";2374000
"Normal";2646000
"Normal";2408000
"Normal";2357000
"Normal";2403000
"Normal";2523000
"Normal";2410000
"Normal";3026000
"Normal";2451000
"Normal";2404000
"Normal";2435000
"Normal";3260000
"Normal";2565000
"Normal";2586000
"Normal";2360000
"Normal";2649000
"Normal";2518000
"Normal";2520000
"Normal";2771000
"Normal";2448000
"Normal";2679000
"Normal";2570000
"Normal";2450000
"Normal";2403000
"Normal";2425000
"Normal";2706000
"Normal";2365000
"Normal";3217000
"Normal";2535000
"Normal";2417000
"Normal";2487000
"Normal";2548000
"Normal";2448000
"Normal";2361000
"Normal";2610000
"Normal";2464000
"Normal";2640000
"Normal";2399000
"Normal";2536000
"Normal";3506000
"Normal";2420000
"Normal";3347000
"Normal";2410000
"Normal";2625000
"Normal";2475000
"Normal";2651000
"Normal";2375000
"Normal";3081000
"Normal";2480000
"Normal";2371000
"Normal";2797000
"Normal";3499000
"Normal";2549000
"Normal";3059000
"Normal";2750000
"Normal";3245000
"Normal";2467000
"Normal";2391000
"Normal";2673000
"Normal";3522000
"Normal";2429000
"Normal";2631000
"Normal";2539000
"Normal";2636000
"Normal";2377000
"Normal";3813000
"Normal";2465000
"Normal";3271000
"Normal";2441000
"Normal";2541000
"Normal";2369000
"Normal";3535000
"Normal";2872000
"Normal";2760000
"Normal";2335000
"Normal";2634000
"Normal";2564000
"Normal";2868000
"Normal";2811000
"Normal";2554000
"Normal";2580000
"Normal";3136000
"Normal";2595000
"Normal";2804000
"Normal";2457000
"Normal";2547000
"Normal";2626000
"Normal";2582000
"Normal";2476000
"Normal";2669000
"Normal";2670000
"Normal";2742000
"Normal";2874000
"Normal";3784000
"Normal";2729000
"Normal";2783000
"Normal";2419000
"Normal";2819000
"Normal";2414000
"Normal";2474000
"Normal";2399000
"Normal";2419000
"Normal";2737000
"Normal";2657000
"Normal";2768000
"Normal";2530000
"Normal";2482000
"Normal";2501000
"Normal";2417000
"Normal";2599000
"Normal";2501000
"Normal";2706000
"Normal";2597000
"Normal";2552000
"Normal";2392000
"Normal";2538000
"Normal";2486000
"Normal";3624000
"Normal";2474000
"Normal";3677000
"Normal";2467000
"Normal";2883000
"Normal";2987000
"Normal";2802000
"Normal";2731000
"Normal";2445000
"Normal";2404000
"Normal";2425000
"Normal";2342000
"Normal";2528000
"Normal";2528000
"Normal";4151000
"Normal";2582000
"Normal";2527000
"Normal";2605000
"Normal";2408000
"Normal";2452000
"Normal";2384000
"Normal";2403000
"Normal";2421000
"Normal";2575000
"Normal";3946000
"Normal";2540000
"Normal";5363000
"Normal";2472000
"Normal";2401000
"Normal";7382000
"Normal";2611000
"Normal";2624000
"Normal";2369000
"Normal";2398000
"Normal";2443000
"Normal";2806000
"Normal";2401000
"Normal";2735000
"Normal";2419000
"Normal";2590000
"Normal";2523000
"Normal";2616000
"Normal";2528000
"Normal";2515000
"Normal";2744000
"Normal";2431000
"Normal";2388000
"Normal";4995000
"Normal";2570000
"Normal";2469000
"Normal";2446000
"Normal";4218000
"Normal";2450000
"Normal";2504000
"Normal";2377000
"Normal";2533000
"Normal";2581000
"Normal";2532000
"Normal";2698000
"Normal";2713000
"Normal";2395000
"Normal";2628000
"Normal";2463000
"Normal";2416000
"Normal";2598000
"Normal";2489000
"Normal";2402000
"Normal";2488000
"Normal";2499000
"Normal";2634000
"Normal";2402000
"Normal";2601000
"Normal";2611000
"Normal";2477000
"Normal";2464000
"Normal";4326000
"Normal";2476000
"Normal";2548000
"Normal";2446000
"Normal";2696000
"Normal";2646000
"Normal";2579000
"Normal";2444000
"Normal";2501000
"Normal";2678000
"Normal";5955000
"Normal";2460000
"Normal";2773000
"Normal";2550000
"Normal";3501000
"Normal";2644000
"Normal";6485000
"Normal";3136000
"Normal";2945000
"Normal";2456000
"Normal";2557000
"Normal";2613000
"Normal";2339000
"Normal";2395000
"Normal";2385000
"Normal";2344000
"Normal";2497000
"Normal";2579000
"Normal";2398000
"Normal";2719000
"Normal";2676000
"Normal";2434000
"Normal";2811000
"Normal";2508000
"Normal";2426000
"Normal";2486000
"Normal";2577000
"Normal";2481000
"Normal";2509000
"Normal";2466000
"Normal";3825000
"Normal";3639000
"Normal";2354000
"Normal";2366000
"Normal";2691000
"Normal";2698000
"Normal";3305000
"Normal";2480000
"Normal";2576000
"Normal";2494000
"Normal";2625000
"Normal";2450000
"Normal";2443000
"Normal";2483000
"Normal";2572000
"Normal";2984000
"Normal";2590000
"Normal";3259000
"Normal";2614000
"Normal";2778000
"Normal";2943000
"Normal";2347000
"Normal";2635000
"Normal";2350000
"Normal";2349000
"Normal";2588000
"Normal";2427000
"Normal";2357000
"Normal";2456000
"Normal";2450000
"Normal";2806000
"Normal";2983000
"Normal";2608000
"Normal";2551000
"Normal";2429000
"Normal";2941000
"Normal";2651000
"Normal";2571000
"Normal";2385000
"Normal";2362000
"Normal";2529000
"Normal";2352000
"Normal";2537000
"Normal";2513000
"Normal";2341000
"Normal";2558000
"Normal";2546000
"Normal";2651000
"Normal";2611000
"Normal";2598000
"Normal";2731000
"Normal";4947000
"Normal";2545000
"Normal";3529000
"Normal";2490000
"Normal";2499000
"Normal";2340000
"Normal";2499000
"Normal";2559000
"Normal";2402000
"Normal";2649000
"Normal";3519000
"Normal";3120000
"Normal";2538000
"Normal";2465000
"Normal";3042000
"Normal";2426000
"Normal";2352000
"Normal";2453000
"Normal";2600000
"Normal";2409000
"Normal";2564000
"Normal";2370000
"Normal";2637000
"Normal";2868000
"Normal";2852000
"Normal";2561000
"Normal";3339000
"Normal";2813000
"Normal";3082000
"Normal";2812000
"Normal";2793000
"Normal";2446000
"Normal";2526000
"Normal";3705000
"Normal";2725000
"Normal";2658000
"Normal";2888000
"Normal";2982000
"Normal";2578000
"Normal";2659000
"Normal";2526000
"Normal";2449000
"Normal";2724000
"Normal";4570000
"Normal";2617000
"Normal";2351000
"Normal";2793000
"Normal";2800000
"Normal";3440000
"Normal";2735000
"Normal";2482000
"Normal";2521000
"Normal";2573000
"Normal";2501000
"Normal";2970000
"Normal";3039000
"Normal";3421000
"Normal";2348000
"Normal";2526000
"Normal";2938000
"Normal";2570000
"Normal";2509000
"Normal";2340000
"Normal";2412000
"Normal";2376000
"Normal";2519000
"Normal";2347000
"Normal";2705000
"Normal";2436000
"Normal";2977000
"Normal";2546000
"Normal";2538000
"Normal";4879000
"Normal";2495000
"Normal";2679000
"Normal";3826000
"Normal";2542000
"Normal";2623000
"Normal";2527000
"Normal";3341000
"Normal";2530000
"Normal";2411000
"Normal";2617000
"Normal";4853000
"Normal";2433000
"Normal";2695000
"Normal";2499000
"Normal";2373000
"Normal";2835000
"Normal";2787000
"Normal";2654000
"Normal";2644000
"Normal";2511000
"Normal";2773000
"Normal";2510000
"Normal";2449000
"Normal";2438000
"Normal";2746000
"Normal";2985000
"Normal";2496000
"Normal";4881000
"Normal";2524000
"Normal";2406000
"Normal";4062000
"Normal";4352000
"Normal";2565000
"Normal";2594000
"Normal";2735000
"Normal";2512000
"Normal";2411000
"Normal";2366000
"Normal";2408000
"Normal";6625000
"Normal";2473000
"Normal";2543000
"Normal";2551000
"Normal";2496000
"Normal";2472000
"Normal";2670000
"Normal";2526000
"Normal";3471000
"Normal";2686000
"Normal";2421000
"Normal";2629000
"Normal";2842000
"Normal";4485000
"Normal";2795000
"Normal";2554000
"Normal";3422000
"Normal";2697000
"Normal";2695000
"Normal";2595000
"Normal";2976000
"Normal";2663000
"Normal";2503000
"Normal";2502000
"Normal";2375000
"Normal";2537000
"Normal";2500000
"Normal";2500000
"Normal";2557000
"Normal";2353000
"Normal";2612000
"Normal";2354000
"Normal";2490000
"Normal";2379000
"Normal";2447000
"Normal";2446000
"Normal";2408000
"Normal";2417000
"Normal";5944000
"Normal";2596000
"Normal";3002000
"Normal";2796000
"Normal";2625000
"Normal";5135000
"Normal";2420000
"Normal";2574000
"Normal";2454000
"Normal";2569000
"Normal";2636000
"Normal";2547000
"Normal";3511000
"Normal";2517000
"Normal";2878000
"Normal";2538000
"Normal";2530000
"Normal";2986000
"Normal";2629000
"Normal";2474000
"Normal";2750000
"Normal";2493000
"Normal";2450000
"Normal";2504000
"Normal";2833000
"Normal";2623000
"Normal";2513000
"Normal";2553000
"Normal";2614000
"Normal";2415000
"Normal";5919000
"Normal";2955000
"Normal";2562000
"Normal";2610000
"Normal";2451000
"Normal";2627000
"Normal";2871000
"Normal";2737000
"Normal";2738000
"Normal";2460000
"Normal";3773000
"Normal";2715000
"Normal";2887000
"Normal";6217000
"Normal";2627000
"Normal";2673000
"Normal";2402000
"Normal";3434000
"Normal";2550000
"Normal";4139000
"Normal";2778000
"Normal";2659000
"Normal";2702000
"Normal";2536000
"Normal";2676000
"Normal";3025000
"Normal";2398000
"Normal";2460000
"Normal";2384000
"Normal";2770000
"Normal";2601000
"Normal";2424000
"Normal";2543000
"Normal";2902000
"Normal";2580000
"Normal";3456000
"Normal";2416000
"Normal";2667000
"Normal";2424000
"Normal";2521000
"Normal";2429000
"Normal";3613000
"Normal";2384000
"Normal";4951000
"Normal";2471000
"Normal";2405000
"Normal";2360000
"Normal";2441000
"Normal";4145000
"Normal";2381000
"Normal";3775000
"Normal";2595000
"Normal";2408000
"Normal";2385000
"Normal";4072000
"Normal";2578000
"Normal";2593000
"Normal";2371000
"Normal";2576000
"Normal";2398000
"Normal";2486000
"Normal";2454000
"Normal";2340000
"Normal";2740000
"Normal";6358000
"Normal";2404000
"Normal";2591000
"Normal";2412000
"Normal";2359000
"Normal";2470000
"Normal";2428000
"Normal";2411000
"Normal";2988000
"Normal";2467000
"Normal";2567000
"Normal";2532000
"Normal";2651000
"Normal";2642000
"Normal";2415000
"Normal";2513000
"Normal";2467000
"Normal";2444000
"Normal";2732000
"Normal";3010000
"Normal";3941000
"Normal";2896000
"Normal";2529000
"Normal";2840000
"Normal";4276000
"Normal";2444000
"Normal";3082000
"Normal";2443000
"Normal";2374000
"Normal";2493000
"Normal";2418000
"Normal";3013000
"Normal";2529000
"Normal";2687000
"Normal";2442000
"Normal";2415000
"Normal";2497000
"Normal";2368000
"Normal";2894000
"Normal";2434000
"Normal";2534000
"Normal";2507000
"Normal";2907000
"Normal";2426000
"Normal";2683000
"Normal";2409000
"Normal";6866000
"Normal";2568000
"Normal";2654000
"Normal";2360000
"Normal";2342000
"Normal";2529000
"Normal";2356000
"Normal";2515000
"Normal";2545000
"Normal";2875000
"Normal";2438000
"Normal";2550000
"Normal";2571000
"Normal";2565000
"Normal";4722000
"Normal";2474000
"Normal";2392000
"Normal";2478000
"Normal";2736000
"Normal";2886000
"Normal";2374000
"Normal";2566000
"Normal";2358000
"Normal";2893000
"Normal";2390000
"Normal";2421000
"Normal";2552000
"Normal";2573000
"Normal";2486000
"Normal";2435000
"Normal";2510000
"Normal";2439000
"Normal";2674000
"Normal";2577000
"Normal";2535000
"Normal";2430000
"Normal";2408000
"Normal";2374000
"Normal";2897000
"Normal";2399000
"Normal";9977000
"Normal";2592000
"Normal";3472000
"Normal";2656000
"Normal";2341000
"Normal";2416000
"Normal";2394000
"Normal";2404000
"Normal";3139000
"Normal";2449000
"Normal";2361000
"Normal";2428000
"Normal";2477000
"Normal";2501000
"Normal";2819000
"Normal";2506000
"Normal";2816000
"Normal";2472000
"Normal";2962000
"Normal";2717000
"Normal";2356000
"Normal";3745000
"Normal";2523000
"Normal";2431000
"Normal";4348000
"Normal";2456000
"Normal";2466000
"Normal";2391000
"Normal";2634000
"Normal";2492000
"Normal";2392000
"Normal";2448000
"Normal";4984000
"Normal";2374000
"Normal";2544000
"Normal";2501000
"Normal";2590000
"Normal";2482000
"Normal";2436000
"Normal";2529000
"Normal";2545000
"Normal";2537000
"Normal";4663000
"Normal";2480000
"Normal";2632000
"Normal";2656000
"Normal";3245000
"Normal";2425000
"Normal";2577000
"Normal";2549000
"Normal";2430000
"Normal";2574000
"Normal";2980000
"Normal";2388000
"Normal";2486000
"Normal";2395000
"Normal";2609000
"Normal";2404000
"Normal";2665000
"Normal";2508000
"Normal";3340000
"Normal";2394000
"Normal";2534000
"Normal";2444000
"Normal";2567000
"Normal";2807000
"Normal";2810000
"Normal";2490000
"Normal";2853000
"Normal";2407000
"Normal";2448000
"Normal";2696000
"Normal";2505000
"Normal";2633000
"Normal";2407000
"Normal";2659000
"Normal";2582000
"Normal";2421000
"Normal";2788000
"Normal";2560000
"Normal";2410000
"Normal";2587000
"Normal";2496000
"Normal";2436000
"Normal";2799000
"Normal";5801000
"Normal";2710000
"Normal";2483000
"Normal";2610000
"Normal";2675000
"Normal";2492000
"Normal";2856000
"Normal";3334000
"Normal";2547000
"Normal";3542000
"Normal";2375000
"Normal";2605000
"Normal";2719000
"Normal";2683000
"Normal";2748000
"Normal";2528000
"Normal";2387000
"Normal";2428000
"Normal";2445000
"Normal";2375000
"Normal";2419000
"Normal";2710000
"Normal";2414000
"Normal";2710000
"Normal";2530000
"Normal";2416000
"Normal";2423000
"Normal";2573000
"Normal";2392000
"Normal";2645000
"Normal";2666000
"Normal";2432000
"Normal";2373000
"Normal";2734000
"Normal";2892000
"Normal";2594000
"Normal";2602000
"Normal";2798000
"Normal";2434000
"Normal";3651000
"Normal";2403000
"Normal";2694000
"Normal";2359000
"Normal";3691000
"Normal";2399000
"Normal";2539000
"Normal";2407000
"Normal";2337000
"Normal";2476000
"Normal";2821000
"Normal";2512000
"Normal";2648000
"Normal";2575000
"Normal";3690000
"Normal";2475000
"Normal";4846000
"Normal";2433000
"Normal";2593000
"Normal";2528000
"Normal";2477000
"Normal";2447000
"Normal";2366000
"Normal";2430000
"Normal";2372000
"Normal";2360000
"Normal";3058000
"Normal";2581000
"Normal";2400000
"Normal";3295000
"Normal";2523000
"Normal";2607000
"Normal";2641000
"Normal";2327000
"Normal";2709000
"Normal";2760000
"Normal";2560000
"Normal";2417000
"Normal";2740000
"Normal";2390000
"Normal";2381000
"Normal";2580000
"Normal";2721000
"Normal";2382000
"Normal";2452000
"Normal";4614000
"Normal";4904000
"Normal";2559000
"Normal";2544000
"Normal";2379000
"Normal";2445000
"Normal";2424000
"Normal";5644000
"Normal";3037000
"Normal";2358000
"Normal";2395000
"Normal";2653000
"Normal";2365000
"Normal";2851000
"Normal";2430000
"Normal";6121000
"Normal";2505000
"Normal";2750000
"Normal";2443000
"Normal";2732000
"Normal";2462000
"Normal";2581000
"Normal";2471000
"Normal";2597000
"Normal";2523000
"Normal";2658000
"Normal";2406000
"Normal";2379000
"Normal";2578000
"Normal";2408000
"Normal";4607000
"Normal";2978000
"Normal";2339000
"Normal";2598000
"Normal";2471000
"Normal";2590000
"Normal";2495000
"Normal";2464000
"Normal";3428000
"Normal";2371000
"Normal";2373000
"Normal";2403000
"Normal";2499000
"Normal";2349000
"Normal";2400000
"Normal";2550000
"Normal";2762000
"Normal";2602000
"Normal";2661000
"Normal";2419000
"Normal";2502000
"Normal";2405000
"Normal";3378000
"Normal";2482000
"Normal";2456000
"Normal";2479000
"Normal";2383000
"Normal";2414000
"Normal";2725000
"Normal";2411000
"Normal";2393000
"Normal";2544000
"Normal";2650000
"Normal";2527000
"Normal";2530000
"Normal";2478000
"Normal";2571000
"Normal";2429000
"Normal";2747000
"Normal";2612000
"Normal";2457000
"Normal";3402000
"Normal";2441000
"Normal";2630000
"Normal";2464000
"Normal";2498000
"Normal";2901000
"Normal";2542000
"Normal";2457000
"Normal";3908000
"Normal";2698000
"Normal";2668000
"Normal";2432000
"Normal";2769000
"Normal";2513000
"Normal";2760000
"Normal";2606000
"Normal";3314000
"Normal";2552000
"Normal";2586000
"Normal";2418000
"Normal";2424000
"Normal";2605000
"Normal";2568000
"Normal";2655000
"Normal";4888000
"Normal";2379000
"Normal";2471000
"Normal";2406000
"Normal";2637000
"Normal";2660000
"Normal";2489000
"Normal";3264000
"Normal";2694000
"Normal";2371000
"Normal";2419000
"Normal";2495000
"Normal";2785000
"Normal";2468000
"Normal";3793000
"Normal";2421000
"Normal";2380000
"Normal";2442000
"Normal";2435000
"Normal";2482000
"Normal";2595000
"Normal";2491000
"Normal";2722000
"Normal";2543000
"Normal";2508000
"Normal";3189000
"Normal";2612000
"Normal";2683000
"Normal";2663000
"Normal";2869000
"Normal";2412000
"Normal";2527000
"Normal";5309000
"Normal";2388000
"Normal";2554000
"Normal";2436000
"Normal";2462000
"Normal";2351000
"Normal";2380000
"Normal";2375000
"Normal";2516000
"Normal";2392000
"Normal";2660000
"Normal";2347000
"Normal";2710000
"Normal";2451000
"Normal";2410000
"Normal";2414000
"Normal";2463000
"Normal";2482000
"Normal";2673000
"Normal";2447000
"Normal";2435000
"Normal";2422000
"Normal";2592000
"Normal";2553000
"Normal";2620000
"Normal";2480000
"Normal";2392000
"Normal";2404000
"Normal";2496000
"Normal";2992000
"Normal";2682000
"Normal";2741000
"Normal";2663000
"Normal";2566000
"Normal";2437000
"Normal";2545000
"Normal";2668000
"Normal";2760000
"Normal";2433000
"Normal";2425000
"Normal";2524000
"Normal";2700000
"Normal";2461000
"Normal";2446000
"Normal";2546000
"Normal";2839000
"Normal";2411000
"Normal";2661000
"Normal";2378000
"Normal";2392000
"Normal";2432000
"Normal";2575000
"Normal";2380000
"Normal";2654000
"Normal";2541000
"Normal";2381000
"Normal";2576000
"Normal";3062000
"Normal";2629000
"Normal";2434000
"Normal";2479000
"Normal";2356000
"Normal";2423000
"Normal";2493000
"Normal";2419000
"Normal";2435000
"Normal";2375000
"Normal";2464000
"Normal";2734000
"Normal";2477000
"Normal";2673000
"Normal";2485000
"Normal";2673000
"Normal";2703000
"Normal";2420000
"Normal";2974000
"Normal";2468000
"Normal";2432000
"Normal";2982000
"Normal";2914000
"Normal";2414000
"Normal";2607000
"Normal";2975000
"Normal";2468000
"Normal";2364000
"Normal";2622000
"Normal";2409000
"Normal";2935000
"Normal";2424000
"Normal";2476000
"Normal";2375000
"Normal";2459000
"Normal";3041000
"Normal";2524000
"Normal";2438000
"Normal";2469000
"Normal";2408000
"Normal";3254000
"Normal";2894000
"Normal";2405000
"Normal";2822000
"Normal";2452000
"Normal";2588000
"Normal";2610000
"Normal";2377000
"Normal";2472000
"Normal";2447000
"Normal";2431000
"Normal";2436000
"Normal";2431000
"Normal";2396000
"Normal";2423000
"Normal";2425000
"Normal";2528000
"Normal";2476000
"Normal";2683000
"Normal";2441000
"Normal";2387000
"Normal";2443000
"Normal";3494000
"Normal";2414000
"Normal";2626000
"Normal";2487000
"Normal";2771000
"Normal";2535000
"Normal";2644000
"Normal";2754000
"Normal";2488000
"Normal";2510000
"Normal";2699000
"Normal";2903000
"Normal";2537000
"Normal";2389000
"Normal";3003000
"Normal";2807000
"Normal";2567000
"Normal";2405000
"Normal";2441000
"Normal";2346000
"Normal";2417000
"Normal";2749000
"Normal";2381000
"Normal";2433000
"Normal";5316000
"Normal";2463000
"Normal";2799000
"Normal";2340000
"Normal";2735000
"Normal";2520000
"Normal";2499000
"Normal";3203000
"Normal";2447000
"Normal";2400000
"Normal";2508000
"Normal";2442000
"Normal";2537000
"Normal";2348000
"Normal";2389000
"Normal";2517000
"Normal";2434000
"Normal";2510000
"Normal";2445000
"Normal";2414000
"Normal";2561000
"Normal";2773000
"Normal";2438000
"Normal";2846000
"Normal";2441000
"Normal";2376000
"Normal";2434000
"Normal";2491000
"Normal";2662000
"Normal";2571000
"Normal";3310000
"Normal";2433000
"Normal";2428000
"Normal";2631000
"Normal";2574000
"Normal";2529000
"Normal";2459000
"Normal";2567000
"Normal";2522000
"Normal";2663000
"Normal";2740000
"Normal";2413000
"Normal";2397000
"Normal";2546000
"Normal";2407000
"Normal";2368000
"Normal";2376000
"Normal";2539000
"Normal";2345000
"Normal";2677000
"Normal";2552000
"Normal";3859000
"Normal";2749000
"Normal";2570000
"Normal";2784000
"Normal";2471000
"Normal";3287000
"Normal";2425000
"Normal";2742000
"Normal";2492000
"Normal";2485000
"Normal";2650000
"Normal";2399000
"Normal";5051000
"Normal";2524000
"Normal";2457000
"Normal";2409000
"Normal";2745000
"Normal";2819000
"Normal";2831000
"Normal";2430000
"Normal";2762000
"Normal";2396000
"Normal";2834000
"Normal";2579000
"Normal";2451000
"Normal";2457000
"Normal";2676000
"Normal";2935000
"Normal";2410000
"Normal";2397000
"Normal";2430000
"Normal";2552000
"Normal";2488000
"Normal";2449000
"Normal";2625000
"Normal";2494000
"Normal";2887000
"Normal";2596000
"Normal";2324000
"Normal";2376000
"Normal";2633000
"Normal";2435000
"Normal";2462000
"Normal";2545000
"Normal";2458000
"Normal";2497000
"Normal";2578000
"Normal";2752000
"Normal";2338000
"Normal";2463000
"Normal";2976000
"Normal";2909000
"Normal";2676000
"Normal";2417000
"Normal";2391000
"Normal";2397000
"Normal";4931000
"Normal";2670000
"Normal";2402000
"Normal";2406000
"Normal";2514000
"Normal";2377000
"Normal";2724000
"Normal";2535000
"Normal";2498000
"Normal";2529000
"Normal";2934000
"Normal";2544000
"Normal";2444000
"Normal";2662000
"Normal";3804000
"Normal";2422000
"Normal";2772000
"Normal";2635000
"Normal";2632000
"Normal";2513000
"Normal";2601000
"Normal";2530000
"Normal";2487000
"Normal";2480000
"Normal";2410000
"Normal";3087000
"Normal";2499000
"Normal";2698000
"Normal";2456000
"Normal";6835000
"Normal";2654000
"Normal";2673000
"Normal";6516000
"Normal";2472000
"Normal";2606000
"Normal";2448000
"Normal";3804000
"Normal";2497000
"Normal";2415000
"Normal";2413000
"Normal";2569000
"Normal";2552000
"Normal";2442000
"Normal";2635000
"Normal";2570000
"Normal";2620000
