"type";"nano"
"TCP";333000
"TCP";311000
"TCP";466000
"TCP";328000
"TCP";659000
"TCP";656000
"TCP";329000
"TCP";1536000
"TCP";288000
"TCP";639000
"TCP";320000
"TCP";325000
"TCP";365000
"TCP";317000
"TCP";330000
"TCP";323000
"TCP";373000
"TCP";1478000
"TCP";438000
"TCP";1493000
"TCP";308000
"TCP";331000
"TCP";307000
"TCP";361000
"TCP";327000
"TCP";1002000
"TCP";710000
"TCP";355000
"TCP";607000
"TCP";447000
"TCP";3417000
"TCP";5209000
"TCP";493000
"TCP";886000
"TCP";392000
"TCP";348000
"TCP";323000
"TCP";345000
"TCP";564000
"TCP";317000
"TCP";330000
"TCP";437000
"TCP";334000
"TCP";545000
"TCP";322000
"TCP";346000
"TCP";1060000
"TCP";345000
"TCP";1101000
"TCP";313000
"TCP";330000
"TCP";351000
"TCP";340000
"TCP";333000
"TCP";323000
"TCP";323000
"TCP";363000
"TCP";309000
"TCP";313000
"TCP";590000
"TCP";336000
"TCP";371000
"TCP";376000
"TCP";323000
"TCP";330000
"TCP";315000
"TCP";331000
"TCP";304000
"TCP";399000
"TCP";359000
"TCP";417000
"TCP";321000
"TCP";353000
"TCP";330000
"TCP";392000
"TCP";317000
"TCP";588000
"TCP";688000
"TCP";333000
"TCP";318000
"TCP";335000
"TCP";433000
"TCP";563000
"TCP";328000
"TCP";447000
"TCP";312000
"TCP";349000
"TCP";328000
"TCP";316000
"TCP";850000
"TCP";332000
"TCP";365000
"TCP";1849000
"TCP";770000
"TCP";304000
"TCP";698000
"TCP";315000
"TCP";588000
"TCP";845000
"TCP";319000
"TCP";326000
"TCP";333000
"TCP";336000
"TCP";1649000
"TCP";595000
"TCP";1840000
"TCP";385000
"TCP";376000
"TCP";524000
"TCP";311000
"TCP";314000
"TCP";599000
"TCP";345000
"TCP";297000
"TCP";312000
"TCP";307000
"TCP";325000
"TCP";424000
"TCP";346000
"TCP";333000
"TCP";2861000
"TCP";409000
"TCP";2111000
"TCP";349000
"TCP";491000
"TCP";357000
"TCP";943000
"TCP";335000
"TCP";318000
"TCP";366000
"TCP";311000
"TCP";299000
"TCP";367000
"TCP";304000
"TCP";303000
"TCP";339000
"TCP";313000
"TCP";350000
"TCP";595000
"TCP";345000
"TCP";842000
"TCP";335000
"TCP";357000
"TCP";314000
"TCP";326000
"TCP";319000
"TCP";333000
"TCP";327000
"TCP";561000
"TCP";631000
"TCP";325000
"TCP";333000
"TCP";332000
"TCP";316000
"TCP";316000
"TCP";436000
"TCP";329000
"TCP";317000
"TCP";640000
"TCP";313000
"TCP";324000
"TCP";286000
"TCP";1002000
"TCP";330000
"TCP";375000
"TCP";406000
"TCP";2337000
"TCP";378000
"TCP";353000
"TCP";311000
"TCP";322000
"TCP";331000
"TCP";325000
"TCP";323000
"TCP";344000
"TCP";371000
"TCP";621000
"TCP";1168000
"TCP";529000
"TCP";298000
"TCP";347000
"TCP";333000
"TCP";312000
"TCP";353000
"TCP";402000
"TCP";327000
"TCP";591000
"TCP";318000
"TCP";1410000
"TCP";1495000
"TCP";308000
"TCP";318000
"TCP";305000
"TCP";339000
"TCP";325000
"TCP";646000
"TCP";613000
"TCP";318000
"TCP";326000
"TCP";368000
"TCP";301000
"TCP";422000
"TCP";379000
"TCP";877000
"TCP";1434000
"TCP";321000
"TCP";594000
"TCP";326000
"TCP";323000
"TCP";638000
"TCP";355000
"TCP";320000
"TCP";344000
"TCP";342000
"TCP";484000
"TCP";624000
"TCP";317000
"TCP";491000
"TCP";317000
"TCP";900000
"TCP";4888000
"TCP";398000
"TCP";579000
"TCP";350000
"TCP";344000
"TCP";493000
"TCP";326000
"TCP";315000
"TCP";340000
"TCP";338000
"TCP";584000
"TCP";924000
"TCP";311000
"TCP";333000
"TCP";300000
"TCP";316000
"TCP";1070000
"TCP";327000
"TCP";445000
"TCP";717000
"TCP";334000
"TCP";3146000
"TCP";350000
"TCP";334000
"TCP";460000
"TCP";322000
"TCP";431000
"TCP";1014000
"TCP";501000
"TCP";323000
"TCP";1377000
"TCP";326000
"TCP";324000
"TCP";354000
"TCP";314000
"TCP";1226000
"TCP";328000
"TCP";331000
"TCP";357000
"TCP";636000
"TCP";335000
"TCP";618000
"TCP";581000
"TCP";333000
"TCP";321000
"TCP";2096000
"TCP";292000
"TCP";321000
"TCP";333000
"TCP";383000
"TCP";321000
"TCP";310000
"TCP";328000
"TCP";314000
"TCP";337000
"TCP";344000
"TCP";368000
"TCP";319000
"TCP";1532000
"TCP";350000
"TCP";626000
"TCP";320000
"TCP";357000
"TCP";326000
"TCP";948000
"TCP";313000
"TCP";379000
"TCP";621000
"TCP";311000
"TCP";562000
"TCP";1300000
"TCP";652000
"TCP";319000
"TCP";591000
"TCP";337000
"TCP";319000
"TCP";351000
"TCP";340000
"TCP";331000
"TCP";331000
"TCP";304000
"TCP";665000
"TCP";322000
"TCP";331000
"TCP";333000
"TCP";337000
"TCP";981000
"TCP";330000
"TCP";362000
"TCP";327000
"TCP";325000
"TCP";297000
"TCP";321000
"TCP";482000
"TCP";432000
"TCP";319000
"TCP";335000
"TCP";352000
"TCP";332000
"TCP";344000
"TCP";320000
"TCP";374000
"TCP";393000
"TCP";319000
"TCP";388000
"TCP";340000
"TCP";324000
"TCP";353000
"TCP";339000
"TCP";635000
"TCP";388000
"TCP";655000
"TCP";502000
"TCP";334000
"TCP";362000
"TCP";354000
"TCP";324000
"TCP";473000
"TCP";692000
"TCP";332000
"TCP";368000
"TCP";358000
"TCP";397000
"TCP";331000
"TCP";339000
"TCP";350000
"TCP";324000
"TCP";329000
"TCP";1076000
"TCP";304000
"TCP";349000
"TCP";343000
"TCP";533000
"TCP";1059000
"TCP";344000
"TCP";321000
"TCP";341000
"TCP";401000
"TCP";320000
"TCP";390000
"TCP";1038000
"TCP";356000
"TCP";328000
"TCP";599000
"TCP";299000
"TCP";502000
"TCP";359000
"TCP";319000
"TCP";660000
"TCP";316000
"TCP";343000
"TCP";325000
"TCP";327000
"TCP";340000
"TCP";350000
"TCP";351000
"TCP";404000
"TCP";323000
"TCP";612000
"TCP";315000
"TCP";338000
"TCP";319000
"TCP";328000
"TCP";367000
"TCP";301000
"TCP";343000
"TCP";321000
"TCP";311000
"TCP";338000
"TCP";338000
"TCP";321000
"TCP";319000
"TCP";346000
"TCP";333000
"TCP";341000
"TCP";334000
"TCP";313000
"TCP";329000
"TCP";408000
"TCP";579000
"TCP";326000
"TCP";336000
"TCP";409000
"TCP";322000
"TCP";337000
"TCP";561000
"TCP";326000
"TCP";318000
"TCP";910000
"TCP";704000
"TCP";313000
"TCP";324000
"TCP";318000
"TCP";1008000
"TCP";430000
"TCP";340000
"TCP";324000
"TCP";313000
"TCP";323000
"TCP";724000
"TCP";309000
"TCP";315000
"TCP";421000
"TCP";307000
"TCP";632000
"TCP";316000
"TCP";1117000
"TCP";627000
"TCP";336000
"TCP";339000
"TCP";715000
"TCP";329000
"TCP";333000
"TCP";338000
"TCP";307000
"TCP";647000
"TCP";353000
"TCP";615000
"TCP";324000
"TCP";314000
"TCP";322000
"TCP";306000
"TCP";572000
"TCP";317000
"TCP";366000
"TCP";479000
"TCP";329000
"TCP";369000
"TCP";378000
"TCP";430000
"TCP";486000
"TCP";582000
"TCP";320000
"TCP";629000
"TCP";302000
"TCP";326000
"TCP";338000
"TCP";301000
"TCP";324000
"TCP";323000
"TCP";357000
"TCP";313000
"TCP";1294000
"TCP";374000
"TCP";519000
"TCP";333000
"TCP";609000
"TCP";332000
"TCP";306000
"TCP";348000
"TCP";665000
"TCP";377000
"TCP";570000
"TCP";360000
"TCP";987000
"TCP";328000
"TCP";330000
"TCP";1362000
"TCP";328000
"TCP";335000
"TCP";474000
"TCP";329000
"TCP";326000
"TCP";328000
"TCP";699000
"TCP";1497000
"TCP";354000
"TCP";1156000
"TCP";352000
"TCP";333000
"TCP";400000
"TCP";546000
"TCP";591000
"TCP";6425000
"TCP";1463000
"TCP";367000
"TCP";326000
"TCP";318000
"TCP";738000
"TCP";532000
"TCP";316000
"TCP";336000
"TCP";304000
"TCP";327000
"TCP";1091000
"TCP";1667000
"TCP";610000
"TCP";355000
"TCP";666000
"TCP";622000
"TCP";824000
"TCP";577000
"TCP";320000
"TCP";310000
"TCP";303000
"TCP";363000
"TCP";324000
"TCP";328000
"TCP";716000
"TCP";611000
"TCP";699000
"TCP";959000
"TCP";453000
"TCP";335000
"TCP";353000
"TCP";2146000
"TCP";315000
"TCP";326000
"TCP";1901000
"TCP";334000
"TCP";327000
"TCP";347000
"TCP";323000
"TCP";2796000
"TCP";564000
"TCP";316000
"TCP";336000
"TCP";319000
"TCP";582000
"TCP";369000
"TCP";2274000
"TCP";583000
"TCP";731000
"TCP";336000
"TCP";321000
"TCP";343000
"TCP";339000
"TCP";436000
"TCP";315000
"TCP";321000
"TCP";295000
"TCP";334000
"TCP";316000
"TCP";430000
"TCP";333000
"TCP";338000
"TCP";550000
"TCP";388000
"TCP";362000
"TCP";388000
"TCP";343000
"TCP";327000
"TCP";320000
"TCP";329000
"TCP";339000
"TCP";326000
"TCP";313000
"TCP";304000
"TCP";327000
"TCP";446000
"TCP";734000
"TCP";318000
"TCP";323000
"TCP";337000
"TCP";592000
"TCP";328000
"TCP";325000
"TCP";303000
"TCP";321000
"TCP";319000
"TCP";326000
"TCP";6501000
"TCP";324000
"TCP";339000
"TCP";335000
"TCP";326000
"TCP";1270000
"TCP";3378000
"TCP";452000
"TCP";327000
"TCP";1172000
"TCP";325000
"TCP";331000
"TCP";648000
"TCP";314000
"TCP";463000
"TCP";320000
"TCP";334000
"TCP";324000
"TCP";1461000
"TCP";698000
"TCP";348000
"TCP";368000
"TCP";325000
"TCP";319000
"TCP";333000
"TCP";364000
"TCP";334000
"TCP";591000
"TCP";351000
"TCP";328000
"TCP";651000
"TCP";335000
"TCP";359000
"TCP";318000
"TCP";361000
"TCP";401000
"TCP";1673000
"TCP";303000
"TCP";326000
"TCP";319000
"TCP";323000
"TCP";320000
"TCP";316000
"TCP";1224000
"TCP";332000
"TCP";468000
"TCP";345000
"TCP";340000
"TCP";421000
"TCP";318000
"TCP";556000
"TCP";671000
"TCP";316000
"TCP";314000
"TCP";1404000
"TCP";323000
"TCP";352000
"TCP";369000
"TCP";647000
"TCP";369000
"TCP";347000
"TCP";583000
"TCP";322000
"TCP";357000
"TCP";315000
"TCP";379000
"TCP";670000
"TCP";372000
"TCP";1726000
"TCP";323000
"TCP";352000
"TCP";316000
"TCP";374000
"TCP";336000
"TCP";439000
"TCP";351000
"TCP";6718000
"TCP";311000
"TCP";1226000
"TCP";337000
"TCP";597000
"TCP";574000
"TCP";592000
"TCP";432000
"TCP";305000
"TCP";317000
"TCP";518000
"TCP";585000
"TCP";625000
"TCP";315000
"TCP";318000
"TCP";298000
"TCP";334000
"TCP";424000
"TCP";300000
"TCP";371000
"TCP";376000
"TCP";878000
"TCP";329000
"TCP";314000
"TCP";318000
"TCP";320000
"TCP";322000
"TCP";318000
"TCP";312000
"TCP";346000
"TCP";325000
"TCP";319000
"TCP";304000
"TCP";307000
"TCP";335000
"TCP";424000
"TCP";325000
"TCP";310000
"TCP";514000
"TCP";301000
"TCP";699000
"TCP";477000
"TCP";333000
"TCP";333000
"TCP";378000
"TCP";297000
"TCP";590000
"TCP";318000
"TCP";334000
"TCP";389000
"TCP";3380000
"TCP";335000
"TCP";334000
"TCP";323000
"TCP";317000
"TCP";528000
"TCP";2221000
"TCP";326000
"TCP";291000
"TCP";318000
"TCP";593000
"TCP";331000
"TCP";318000
"TCP";637000
"TCP";667000
"TCP";1487000
"TCP";319000
"TCP";337000
"TCP";451000
"TCP";322000
"TCP";328000
"TCP";336000
"TCP";313000
"TCP";305000
"TCP";321000
"TCP";391000
"TCP";328000
"TCP";351000
"TCP";324000
"TCP";332000
"TCP";1147000
"TCP";326000
"TCP";1781000
"TCP";320000
"TCP";331000
"TCP";323000
"TCP";321000
"TCP";335000
"TCP";356000
"TCP";689000
"TCP";567000
"TCP";2759000
"TCP";316000
"TCP";344000
"TCP";319000
"TCP";324000
"TCP";338000
"TCP";518000
"TCP";998067000
"TCP";322000
"TCP";349000
"TCP";304000
"TCP";288000
"TCP";339000
"TCP";355000
"TCP";325000
"TCP";334000
"TCP";326000
"TCP";322000
"TCP";326000
"TCP";360000
"TCP";344000
"TCP";325000
"TCP";354000
"TCP";322000
"TCP";310000
"TCP";317000
"TCP";371000
"TCP";355000
"TCP";344000
"TCP";342000
"TCP";676000
"TCP";327000
"TCP";326000
"TCP";329000
"TCP";348000
"TCP";333000
"TCP";344000
"TCP";368000
"TCP";439000
"TCP";861000
"TCP";340000
"TCP";506000
"TCP";320000
"TCP";679000
"TCP";342000
"TCP";1155000
"TCP";327000
"TCP";684000
"TCP";303000
"TCP";3840000
"TCP";333000
"TCP";339000
"TCP";311000
"TCP";308000
"TCP";305000
"TCP";308000
"TCP";319000
"TCP";317000
"TCP";677000
"TCP";322000
"TCP";306000
"TCP";376000
"TCP";315000
"TCP";365000
"TCP";309000
"TCP";289000
"TCP";416000
"TCP";316000
"TCP";329000
"TCP";322000
"TCP";489000
"TCP";319000
"TCP";327000
"TCP";328000
"TCP";1678000
"TCP";352000
"TCP";320000
"TCP";354000
"TCP";322000
"TCP";739000
"TCP";658000
"TCP";329000
"TCP";329000
"TCP";326000
"TCP";383000
"TCP";401000
"TCP";361000
"TCP";329000
"TCP";316000
"TCP";320000
"TCP";306000
"TCP";414000
"TCP";381000
"TCP";307000
"TCP";1016000
"TCP";328000
"TCP";361000
"TCP";307000
"TCP";579000
"TCP";674000
"TCP";3201000
"TCP";327000
"TCP";320000
"TCP";366000
"TCP";464000
"TCP";319000
"TCP";558000
"TCP";339000
"TCP";304000
"TCP";305000
"TCP";338000
"TCP";360000
"TCP";328000
"TCP";383000
"TCP";320000
"TCP";439000
"TCP";327000
"TCP";508000
"TCP";325000
"TCP";320000
"TCP";334000
"TCP";347000
"TCP";317000
"TCP";362000
"TCP";355000
"TCP";318000
"TCP";339000
"TCP";344000
"TCP";658000
"TCP";758000
"TCP";323000
"TCP";342000
"TCP";331000
"TCP";309000
"TCP";346000
"TCP";300000
"TCP";622000
"TCP";340000
"TCP";320000
"TCP";375000
"TCP";325000
"TCP";334000
"TCP";442000
"TCP";369000
"TCP";642000
"TCP";1342000
"TCP";326000
"TCP";383000
"TCP";349000
"TCP";332000
"TCP";335000
"TCP";356000
"TCP";334000
"TCP";446000
"TCP";324000
"TCP";315000
"TCP";316000
"TCP";894000
"TCP";599000
"TCP";326000
"TCP";321000
"TCP";318000
"TCP";653000
"TCP";336000
"TCP";334000
"TCP";323000
"TCP";324000
"TCP";577000
"TCP";318000
"TCP";337000
"TCP";322000
"TCP";591000
"TCP";385000
"TCP";1132000
"TCP";326000
"TCP";556000
"TCP";1142000
"TCP";321000
"TCP";353000
"TCP";369000
"TCP";2452000
"TCP";324000
"TCP";1990000
"TCP";326000
"TCP";1310000
"TCP";324000
"TCP";352000
"TCP";1669000
"TCP";374000
"TCP";2247000
"TCP";339000
"TCP";625000
"TCP";310000
"TCP";336000
"TCP";335000
"TCP";342000
"TCP";374000
"TCP";321000
"TCP";693000
"TCP";315000
"TCP";400000
"TCP";9714000
"TCP";999681000
"TCP";352000
"TCP";361000
"TCP";350000
"TCP";318000
"TCP";336000
"TCP";335000
"TCP";324000
"TCP";311000
"TCP";456000
"TCP";401000
"TCP";318000
"TCP";363000
"TCP";332000
"TCP";338000
"TCP";494000
"TCP";319000
"TCP";623000
"TCP";353000
"TCP";471000
"TCP";390000
"TCP";323000
"TCP";330000
"TCP";654000
"TCP";633000
"TCP";324000
"TCP";331000
"TCP";330000
"TCP";333000
"TCP";338000
"TCP";455000
"TCP";579000
"TCP";355000
"TCP";364000
"TCP";324000
"TCP";340000
"TCP";430000
"TCP";339000
"TCP";1426000
"TCP";316000
"TCP";317000
"TCP";331000
"TCP";323000
"TCP";369000
"TCP";338000
"TCP";557000
"TCP";569000
"TCP";366000
"TCP";402000
"TCP";450000
"TCP";319000
"TCP";664000
"TCP";676000
"TCP";390000
"TCP";337000
"TCP";319000
"TCP";513000
"TCP";321000
"TCP";317000
"TCP";386000
"TCP";718000
"TCP";645000
"TCP";316000
"TCP";368000
"TCP";307000
"TCP";283000
"TCP";553000
"TCP";320000
"TCP";317000
"TCP";332000
"TCP";587000
"TCP";330000
"TCP";338000
"TCP";306000
"TCP";346000
"TCP";331000
"TCP";650000
"TCP";321000
"TCP";364000
"TCP";511000
"TCP";320000
"TCP";326000
"TCP";336000
"TCP";908000
"TCP";584000
"TCP";330000
"TCP";674000
"TCP";373000
"TCP";330000
"TCP";3389000
"TCP";303000
"TCP";309000
"TCP";333000
"TCP";383000
"TCP";313000
"TCP";345000
"TCP";323000
"TCP";365000
"TCP";326000
"TCP";341000
"TCP";738000
"TCP";322000
"TCP";382000
"TCP";322000
"TCP";321000
"TCP";332000
"TCP";318000
"TCP";299000
"TCP";291000
"TCP";312000
"TCP";485000
"TCP";372000
"TCP";332000
"TCP";328000
"TCP";310000
"TCP";365000
"TCP";319000
"TCP";319000
"TCP";488000
"TCP";713000
"TCP";331000
"TCP";328000
"TCP";318000
"TCP";595000
"TCP";1209000
"TCP";322000
"TCP";734000
"TCP";332000
"TCP";903000
"TCP";338000
"TCP";327000
"TCP";275000
"TCP";601000
"TCP";316000
"TCP";373000
"TCP";332000
"TCP";663000
"TCP";342000
"TCP";350000
"TCP";371000
"TCP";617000
"TCP";356000
"TCP";347000
"TCP";350000
"TCP";355000
"TCP";324000
"TCP";297000
"TCP";585000
"TCP";339000
"TCP";588000
"TCP";1823000
"TCP";354000
"TCP";476000
"TCP";324000
"TCP";326000
"TCP";306000
"TCP";1066000
"TCP";361000
"TCP";331000
"TCP";320000
"TCP";334000
"TCP";314000
"TCP";624000
"TCP";539000
"TCP";322000
"TCP";1146000
"TCP";332000
"TCP";326000
"TCP";369000
"TCP";562000
"TCP";623000
"TCP";372000
"TCP";334000
"TCP";357000
"TCP";361000
"TCP";594000
"TCP";320000
"TCP";548000
"TCP";326000
"TCP";517000
"TCP";318000
"TCP";391000
"TCP";344000
"TCP";323000
"TCP";328000
"TCP";327000
"TCP";327000
"TCP";304000
"TCP";322000
"TCP";313000
"TCP";327000
"TCP";344000
"TCP";317000
"TCP";354000
"TCP";350000
"TCP";339000
"TCP";568000
"TCP";322000
"TCP";326000
"TCP";340000
"TCP";323000
"TCP";323000
"TCP";312000
"TCP";327000
"TCP";306000
"TCP";607000
"TCP";328000
"TCP";307000
"TCP";325000
"TCP";376000
"TCP";400000
"TCP";408000
"TCP";1053000
"TCP";412000
"TCP";315000
"TCP";592000
"TCP";353000
"TCP";325000
"TCP";319000
"TCP";446000
"TCP";322000
"TCP";447000
"TCP";583000
"TCP";386000
"TCP";924000
"TCP";345000
"TCP";340000
"TCP";330000
"TCP";336000
"TCP";344000
"TCP";583000
"TCP";887000
"TCP";333000
"TCP";336000
"TCP";334000
"TCP";380000
"TCP";326000
"TCP";378000
"TCP";350000
"TCP";308000
"TCP";387000
"TCP";342000
"TCP";321000
"TCP";335000
"TCP";325000
"TCP";357000
"TCP";372000
"TCP";329000
"TCP";339000
"TCP";333000
"TCP";324000
"TCP";438000
"TCP";601000
"TCP";493000
"TCP";360000
"TCP";382000
"TCP";309000
"TCP";350000
"TCP";326000
"TCP";586000
"TCP";334000
"TCP";517000
"TCP";4620000
"TCP";563000
"TCP";346000
"TCP";420000
"TCP";326000
"TCP";321000
"TCP";427000
"TCP";599000
"TCP";325000
"TCP";1383000
"TCP";766000
"TCP";381000
"TCP";315000
"TCP";344000
"TCP";352000
"TCP";646000
"TCP";332000
"TCP";302000
"TCP";496000
"TCP";433000
"TCP";449000
"TCP";306000
"TCP";408000
"TCP";346000
"TCP";334000
"TCP";305000
"TCP";360000
"TCP";306000
"TCP";302000
"TCP";325000
"TCP";305000
"TCP";329000
"TCP";340000
"TCP";4247000
"TCP";334000
"TCP";375000
"TCP";992061000
"TCP";349000
"TCP";334000
"TCP";267000
"TCP";710000
"TCP";317000
"TCP";300000
"TCP";326000
"TCP";377000
"TCP";354000
"TCP";328000
"TCP";341000
"TCP";369000
"TCP";322000
"TCP";335000
"TCP";392000
"TCP";314000
"TCP";580000
"TCP";326000
"TCP";323000
"TCP";322000
"TCP";1282000
"TCP";5915000
"TCP";305000
"TCP";336000
"TCP";693000
"TCP";348000
"TCP";347000
"TCP";326000
"TCP";337000
"TCP";320000
"TCP";391000
"TCP";328000
"TCP";337000
"TCP";317000
"TCP";489000
"TCP";339000
"TCP";318000
"TCP";1153000
"TCP";345000
"TCP";312000
"TCP";327000
"TCP";314000
"TCP";319000
"TCP";322000
"TCP";302000
"TCP";382000
"TCP";438000
"TCP";318000
"TCP";655000
"TCP";456000
"TCP";549000
"TCP";306000
"TCP";315000
"TCP";367000
"TCP";312000
"TCP";326000
"TCP";315000
"TCP";326000
"TCP";776000
"TCP";327000
"TCP";305000
"TCP";362000
"TCP";324000
"TCP";317000
"TCP";315000
"TCP";308000
"TCP";580000
"TCP";559000
"TCP";322000
"TCP";323000
"TCP";317000
"TCP";303000
"TCP";304000
"TCP";589000
"TCP";521000
"TCP";457000
"TCP";360000
"TCP";408000
"TCP";515000
"TCP";317000
"TCP";431000
"TCP";334000
"TCP";318000
"TCP";333000
"TCP";336000
"TCP";332000
"TCP";314000
"TCP";347000
"TCP";324000
"TCP";349000
"TCP";322000
"TCP";359000
"TCP";321000
"TCP";355000
"TCP";326000
"TCP";1677000
"TCP";445000
"TCP";312000
"TCP";407000
"TCP";307000
"TCP";342000
"TCP";778000
"TCP";643000
"TCP";617000
"TCP";570000
"TCP";317000
"TCP";343000
"TCP";329000
"TCP";328000
"TCP";326000
"TCP";307000
"TCP";318000
"TCP";328000
"TCP";1130000
"TCP";865000
"TCP";375000
"TCP";357000
"TCP";672000
"TCP";333000
"TCP";327000
"TCP";372000
"TCP";353000
"TCP";360000
"TCP";481000
"TCP";367000
"TCP";313000
"TCP";475000
"TCP";325000
"TCP";580000
"TCP";323000
"TCP";308000
"TCP";755000
"TCP";734000
"TCP";686000
"TCP";311000
"TCP";338000
"TCP";341000
"TCP";375000
"TCP";361000
"TCP";369000
"TCP";339000
"TCP";318000
"TCP";386000
"TCP";322000
"TCP";462000
"TCP";334000
"TCP";322000
"TCP";660000
"TCP";362000
"TCP";427000
"TCP";389000
"TCP";317000
"TCP";376000
"TCP";486000
"TCP";321000
"TCP";319000
"TCP";517000
"TCP";395000
"TCP";960000
"TCP";359000
"TCP";353000
"TCP";343000
"TCP";318000
"TCP";314000
"TCP";300000
"TCP";325000
"TCP";321000
"TCP";321000
"TCP";361000
"TCP";333000
"TCP";337000
"TCP";314000
"TCP";328000
"TCP";343000
"TCP";326000
"TCP";322000
"TCP";465000
"TCP";276000
"TCP";362000
"TCP";444000
"TCP";640000
"TCP";4236000
"TCP";313000
"TCP";334000
"TCP";334000
"TCP";346000
"TCP";299000
"TCP";1285000
"TCP";316000
"TCP";312000
"TCP";345000
"TCP";348000
"TCP";691000
"TCP";339000
"TCP";440000
"TCP";626000
"TCP";325000
"TCP";1280000
"TCP";342000
"TCP";328000
"TCP";309000
"TCP";374000
"TCP";303000
"TCP";350000
"TCP";637000
"TCP";1103000
"TCP";438000
"TCP";538000
"TCP";335000
"TCP";328000
"TCP";309000
"TCP";342000
"TCP";319000
"TCP";410000
"TCP";315000
"TCP";340000
"TCP";372000
"TCP";1342000
"TCP";299000
"TCP";320000
"TCP";386000
"TCP";334000
"TCP";326000
"TCP";337000
"TCP";300000
"TCP";348000
"TCP";326000
"TCP";372000
"TCP";304000
"TCP";306000
"TCP";328000
"TCP";355000
"TCP";727000
"TCP";343000
"TCP";332000
"TCP";788000
"TCP";318000
"TCP";314000
"TCP";378000
"TCP";326000
"TCP";333000
"TCP";362000
"TCP";583000
"TCP";1120000
"TCP";460000
"TCP";345000
"TCP";434000
"TCP";308000
"TCP";469000
"TCP";776000
"TCP";302000
"TCP";328000
"TCP";713000
"TCP";326000
"TCP";320000
"TCP";392000
"TCP";389000
"TCP";321000
"TCP";326000
"TCP";352000
"TCP";354000
"TCP";377000
"TCP";342000
"TCP";350000
"TCP";638000
"TCP";318000
"TCP";323000
"TCP";305000
"TCP";327000
"TCP";331000
"TCP";338000
"TCP";326000
"TCP";456000
"TCP";318000
"TCP";313000
"TCP";314000
"TCP";336000
"TCP";965000
"TCP";341000
"TCP";412000
"TCP";351000
"TCP";324000
"TCP";332000
"TCP";358000
"TCP";467000
"TCP";330000
"TCP";321000
"TCP";333000
"TCP";347000
"TCP";342000
"TCP";316000
"TCP";332000
"TCP";319000
"TCP";350000
"TCP";585000
"TCP";386000
"TCP";620000
"TCP";371000
"TCP";354000
"TCP";322000
"TCP";354000
"TCP";318000
"TCP";325000
"TCP";854000
"TCP";320000
"TCP";308000
"TCP";355000
"TCP";311000
"TCP";327000
"TCP";1277000
"TCP";1558000
"TCP";349000
"TCP";308000
"TCP";353000
"TCP";308000
"TCP";313000
"TCP";514000
"TCP";510000
"TCP";403000
"TCP";348000
"TCP";340000
"TCP";320000
"TCP";320000
"TCP";325000
"TCP";322000
"TCP";311000
"TCP";379000
"TCP";315000
"TCP";321000
"TCP";337000
"TCP";336000
"TCP";585000
"TCP";473000
"TCP";338000
"TCP";334000
"TCP";317000
"TCP";318000
"TCP";640000
"TCP";322000
"TCP";321000
"TCP";367000
"TCP";653000
"TCP";314000
"TCP";329000
"TCP";350000
"TCP";587000
"TCP";301000
"TCP";375000
"TCP";366000
"TCP";328000
"TCP";599000
"TCP";465000
"TCP";323000
"TCP";13041000
"TCP";341000
"TCP";685000
"TCP";368000
"TCP";3775000
"TCP";336000
"TCP";332000
"TCP";1887000
"TCP";404000
"TCP";414000
"TCP";576000
"TCP";361000
"TCP";606000
"TCP";318000
"TCP";322000
"TCP";335000
"TCP";569000
"TCP";328000
"TCP";1506000
"TCP";351000
"TCP";457000
"TCP";374000
"TCP";378000
"TCP";326000
"TCP";330000
"TCP";326000
"TCP";316000
"TCP";331000
"TCP";300000
"TCP";323000
"TCP";321000
"TCP";360000
"TCP";348000
"TCP";386000
"TCP";337000
"TCP";655000
"TCP";470000
"TCP";330000
"TCP";832000
"TCP";325000
"TCP";664000
"TCP";1304000
"TCP";325000
"TCP";3877000
"TCP";875000
"TCP";319000
"TCP";322000
"TCP";331000
"TCP";323000
"TCP";652000
"TCP";7493000
"TCP";329000
"TCP";647000
"TCP";352000
"TCP";865000
"TCP";345000
"TCP";317000
"TCP";326000
"TCP";323000
"TCP";322000
"TCP";330000
"TCP";339000
"TCP";329000
"TCP";1286000
"TCP";361000
"TCP";313000
"TCP";686000
"TCP";342000
"TCP";427000
"TCP";1059000
"TCP";379000
"TCP";328000
"TCP";320000
"TCP";316000
"TCP";363000
"TCP";325000
"TCP";496000
"TCP";1080000
"TCP";340000
"TCP";579000
"TCP";304000
"TCP";390000
"TCP";347000
"TCP";658000
"TCP";305000
"TCP";324000
"TCP";374000
"TCP";1206000
"TCP";316000
"TCP";777000
"TCP";349000
"TCP";288000
"TCP";590000
"TCP";341000
"TCP";586000
"TCP";377000
"TCP";364000
"TCP";316000
"TCP";764000
"TCP";302000
"TCP";342000
"TCP";347000
"TCP";389000
"TCP";319000
"TCP";633000
"TCP";324000
"TCP";307000
"TCP";349000
"TCP";349000
"TCP";338000
"TCP";527000
"TCP";325000
"TCP";299000
"TCP";326000
"TCP";314000
"TCP";654000
"TCP";455000
"TCP";369000
"TCP";320000
"TCP";415000
"TCP";323000
"TCP";578000
"TCP";329000
"TCP";336000
"TCP";337000
"TCP";396000
"TCP";357000
"TCP";317000
"TCP";357000
"TCP";373000
"TCP";328000
"TCP";322000
